fecha,Nemotecnico,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
2008-09-09,ISA,217901,1699924820,7760.0,7860.0,7801.3631,7760.0,-0.89,-70.0
2008-09-10,ISA,264622,2060271260,7830.0,7840.0,7785.7142,7720.0,0.9,70.0
2008-09-11,ISA,224224,1740235060,7780.0,7830.0,7761.1454,7720.0,-0.64,-50.0
2008-09-12,ISA,147711,1148915360,7800.0,7800.0,7778.13,7760.0,0.26,20.0
2008-09-15,ISA,188213,1455199710,7700.0,7790.0,7731.6642,7700.0,-1.28,-100.0
2008-09-16,ISA,526784,3972066120,7470.0,7650.0,7540.2179,7450.0,-2.99,-230.0
2008-09-17,ISA,185754,1387539690,7450.0,7520.0,7469.7702,7450.0,-0.27,-20.0
2008-09-18,ISA,83535,622064680,7480.0,7480.0,7446.755,7420.0,0.4,30.0
2008-09-19,ISA,396501,3026559730,7750.0,7750.0,7633.1705,7560.0,3.61,270.0
2008-09-22,ISA,206349,1594171410,7800.0,7800.0,7725.6076,7610.0,0.65,50.0
2008-09-23,ISA,277309,2150595100,7630.0,7810.0,7755.2301,7610.0,-2.18,-170.0
2008-09-24,ISA,164786,1263334300,7690.0,7700.0,7666.5148,7610.0,0.79,60.0
2008-09-25,ISA,113561,882339280,7800.0,7820.0,7769.7386,7700.0,1.43,110.0
2008-09-26,ISA,58932,454376060,7730.0,7740.0,7710.1755,7600.0,-0.9,-70.0
2008-09-29,ISA,109987,841717870,7680.0,7680.0,7652.8851,7600.0,-0.65,-50.0
2008-09-30,ISA,228455,1757696360,7730.0,7750.0,7693.8406,7620.0,0.65,50.0
2008-10-01,ISA,42244,324605400,7660.0,7720.0,7684.0593,7660.0,-0.91,-70.0
2008-10-02,ISA,455720,3484280280,7540.0,7700.0,7645.6602,7500.0,-1.57,-120.0
2008-10-03,ISA,178904,1357223690,7540.0,7620.0,7586.3239,7540.0,0.0,0.0
2008-10-06,ISA,331218,2417389770,7440.0,7470.0,7298.4855,7140.0,-1.33,-100.0
2008-10-07,ISA,226069,1652161850,7260.0,7420.0,7308.2194,7260.0,-2.42,-180.0
2008-10-08,ISA,563443,3966089840,7200.0,7260.0,7039.0258,6910.0,-0.83,-60.0
2008-10-09,ISA,245929,1740578020,7080.0,7200.0,7077.5631,7010.0,-1.67,-120.0
2008-10-10,ISA,590738,3970529450,6510.0,6800.0,6721.3036,6370.0,-8.05,-570.0
2008-10-14,ISA,667651,4846823150,7120.0,7390.0,7259.516,7000.0,9.37,610.0
2008-10-15,ISA,310780,2130502470,6740.0,7070.0,6855.3397,6700.0,-5.34,-380.0
2008-10-16,ISA,178925,1185395070,6710.0,6780.0,6625.0947,6240.0,-0.45,-30.0
2008-10-17,ISA,420900,2893213210,6900.0,6980.0,6873.8732,6750.0,2.83,190.0
2008-10-20,ISA,71228,487407560,6850.0,6900.0,6842.9208,6800.0,-0.72,-50.0
2008-10-21,ISA,88212,601212570,6800.0,6850.0,6815.5418,6800.0,-0.73,-50.0
2008-10-22,ISA,579676,3780759270,6400.0,6620.0,6522.1939,6400.0,-5.88,-400.0
2008-10-23,ISA,459054,2867477250,6000.0,6400.0,6246.4922,6000.0,-6.25,-400.0
2008-10-24,ISA,393585,2262264680,6000.0,6000.0,5747.8427,5630.0,0.0,0.0
2008-10-27,ISA,330254,1855416080,5750.0,5850.0,5618.1487,5400.0,-4.17,-250.0
2008-10-28,ISA,321282,1919580380,6090.0,6090.0,5974.7523,5870.0,5.91,340.0
2008-10-29,ISA,228355,1437943580,6360.0,6370.0,6296.9656,6150.0,4.43,270.0
2008-10-30,ISA,237671,1564795030,6640.0,6660.0,6583.8703,6500.0,4.4,280.0
2008-10-31,ISA,343946,2344647550,6820.0,7030.0,6816.906,6370.0,2.71,180.0
2008-11-04,ISA,169486,1182244200,6950.0,7100.0,6975.4682,6880.0,1.91,130.0
2008-11-05,ISA,74976,512046980,6780.0,6970.0,6829.4785,6770.0,-2.45,-170.0
2008-11-06,ISA,225209,1465025410,6510.0,6580.0,6505.1815,6410.0,-3.98,-270.0
2008-11-07,ISA,234393,1569495860,6730.0,6780.0,6696.0014,6440.0,3.38,220.0
2008-11-10,ISA,286507,1953460770,6810.0,6870.0,6818.1956,6780.0,1.19,80.0
2008-11-11,ISA,101001,676135860,6740.0,6750.0,6694.3482,6650.0,-1.03,-70.0
2008-11-12,ISA,73624,491696910,6660.0,6720.0,6678.4868,6660.0,-1.19,-80.0
2008-11-13,ISA,216594,1434150730,6600.0,6670.0,6621.3779,6600.0,-0.9,-60.0
2008-11-14,ISA,129603,868754370,6800.0,6800.0,6703.1965,6550.0,3.03,200.0
2008-11-18,ISA,97704,643010390,6600.0,6610.0,6581.2084,6500.0,-2.94,-200.0
2008-11-19,ISA,327672,2165662760,6590.0,6720.0,6609.2396,6580.0,-0.15,-10.0
2008-11-20,ISA,337769,2182785560,6600.0,6600.0,6462.362,6320.0,0.15,10.0
2008-11-21,ISA,168961,1107858640,6620.0,6620.0,6556.8897,6510.0,0.3,20.0
2008-11-24,ISA,149308,1006564960,6810.0,6850.0,6741.534,6550.0,2.87,190.0
2008-11-25,ISA,250293,1724405920,6930.0,7000.0,6889.5491,6800.0,1.76,120.0
2008-11-26,ISA,226778,1568845850,7010.0,7050.0,6917.9808,6670.0,1.15,80.0
2008-11-27,ISA,413872,2958216440,7170.0,7210.0,7147.6602,6800.0,2.28,160.0
2008-11-28,ISA,199319,1425289640,7160.0,7180.0,7150.7967,7010.0,-0.14,-10.0
2008-12-01,ISA,52877,369065690,7000.0,7020.0,6979.7018,6900.0,-2.23,-160.0
2008-12-02,ISA,171096,1205183160,7100.0,7100.0,7043.9003,7000.0,1.43,100.0
2008-12-03,ISA,205862,1467657740,7180.0,7180.0,7129.3281,6960.0,1.13,80.0
2008-12-04,ISA,308696,2243127710,7150.0,7300.0,7266.4619,7140.0,-0.42,-30.0
2008-12-05,ISA,451026,3238720220,7150.0,7290.0,7180.7839,7090.0,0.0,0.0
2008-12-09,ISA,279795,2047465010,7310.0,7350.0,7317.7327,7160.0,2.24,160.0
2008-12-10,ISA,265578,1962864100,7400.0,7420.0,7390.9138,7300.0,1.23,90.0
2008-12-11,ISA,824903,6094391300,7400.0,7440.0,7388.0096,7360.0,0.0,0.0
2008-12-15,ISA,297809,2195113140,7440.0,7440.0,7370.8758,7300.0,0.68,50.0
2008-12-16,ISA,424469,3131676760,7350.0,7410.0,7377.8692,7330.0,-1.21,-90.0
2008-12-17,ISA,586409,4292326750,7330.0,7400.0,7319.6809,7200.0,-0.27,-20.0
2008-12-18,ISA,222823,1620067840,7300.0,7310.0,7270.6491,7200.0,-0.41,-30.0
2008-12-19,ISA,422758,3099755880,7400.0,7400.0,7332.2229,7160.0,1.37,100.0
2008-12-22,ISA,348354,2543557930,7280.0,7400.0,7301.647,7260.0,-1.62,-120.0
2008-12-23,ISA,192863,1394145420,7200.0,7260.0,7228.6826,7160.0,-1.1,-80.0
2008-12-24,ISA,33274,239694750,7220.0,7220.0,7203.665,7100.0,0.28,20.0
2008-12-26,ISA,38830,280646380,7240.0,7260.0,7227.5658,7200.0,0.28,20.0
2008-12-29,ISA,259918,1868780140,7100.0,7200.0,7189.8835,7050.0,-1.93,-140.0
2008-12-30,ISA,338658,2409439480,7100.0,7200.0,7114.6687,7060.0,0.0,0.0
2009-01-02,ISA,15867,113789850,7200.0,7200.0,7171.4785,6980.0,1.41,100.0
2009-01-05,ISA,363713,2576723560,7200.0,7210.0,7084.4967,7050.0,0.0,0.0
2009-01-06,ISA,287666,2094762420,7400.0,7400.0,7281.9256,7150.0,2.78,200.0
2009-01-07,ISA,128618,937865450,7300.0,7390.0,7291.8678,7200.0,-1.35,-100.0
2009-01-08,ISA,314275,2297717240,7400.0,7400.0,7311.1677,7220.0,1.37,100.0
2009-01-09,ISA,205225,1519682980,7380.0,7450.0,7404.9603,7310.0,-0.27,-20.0
2009-01-13,ISA,167346,1230305750,7400.0,7410.0,7351.8683,7210.0,0.27,20.0
2009-01-14,ISA,196379,1449549610,7300.0,7480.0,7381.3881,7300.0,-1.35,-100.0
2009-01-15,ISA,425932,3138574240,7400.0,7400.0,7368.7214,7260.0,1.37,100.0
2009-01-16,ISA,133517,982022680,7300.0,7410.0,7355.0385,7280.0,-1.35,-100.0
2009-01-19,ISA,276159,2001496390,7300.0,7340.0,7247.6233,7210.0,0.0,0.0
2009-01-20,ISA,217718,1583506670,7300.0,7300.0,7273.2005,7230.0,0.0,0.0
2009-01-21,ISA,69946,510473440,7320.0,7320.0,7298.1077,7250.0,0.27,20.0
2009-01-22,ISA,201612,1465114550,7340.0,7340.0,7267.0007,7240.0,0.27,20.0
2009-01-23,ISA,150214,1092743140,7280.0,7300.0,7274.5759,7220.0,-0.82,-60.0
2009-01-26,ISA,283569,2071569240,7320.0,7320.0,7305.3445,7280.0,0.55,40.0
2009-01-27,ISA,124659,917159690,7380.0,7380.0,7357.3484,7330.0,0.82,60.0
2009-01-28,ISA,541564,4038663290,7410.0,7510.0,7457.4072,7400.0,0.41,30.0
2009-01-29,ISA,75960,561768230,7360.0,7420.0,7395.5796,7350.0,-0.67,-50.0
2009-01-30,ISA,226163,1677578180,7440.0,7470.0,7417.5625,7300.0,1.09,80.0
2009-02-02,ISA,409568,2988397560,7290.0,7400.0,7296.4625,7280.0,-2.02,-150.0
2009-02-03,ISA,233585,1708610620,7340.0,7340.0,7314.7275,7290.0,0.69,50.0
2009-02-04,ISA,147106,1076919770,7320.0,7340.0,7320.706,7310.0,-0.27,-20.0
2009-02-05,ISA,405533,2979597660,7340.0,7360.0,7347.3618,7310.0,0.27,20.0
2009-02-06,ISA,536035,3950789300,7350.0,7390.0,7370.3943,7340.0,0.14,10.0
2009-02-09,ISA,601403,4395388970,7400.0,7450.0,7308.56,7250.0,0.68,50.0
2009-02-10,ISA,284243,2070954220,7280.0,7310.0,7285.86,7280.0,-1.62,-120.0
2009-02-11,ISA,182134,1325048400,7280.0,7300.0,7275.13,7240.0,0.0,0.0
2009-02-12,ISA,1127267,8124790870,7250.0,7250.0,7207.51,7140.0,-0.41,-30.0
2009-02-13,ISA,672890,4970170460,7430.0,7430.0,7386.3,7280.0,2.48,180.0
2009-02-16,ISA,101120,745177430,7390.0,7400.0,7369.24,7320.0,-0.54,-40.0
2009-02-17,ISA,147634,1076915870,7300.0,7340.0,7294.5,7220.0,-1.22,-90.0
2009-02-18,ISA,280639,2032957540,7250.0,7300.0,7244.03,7210.0,-0.68,-50.0
2009-02-19,ISA,132435,961748480,7250.0,7280.0,7262.04,7250.0,0.0,0.0
2009-02-20,ISA,147438,1062953600,7200.0,7240.0,7209.5,7200.0,-0.69,-50.0
2009-02-23,ISA,199203,1437351770,7210.0,7230.0,7215.51,7200.0,0.14,10.0
2009-02-24,ISA,351021,2530348770,7250.0,7250.0,7208.54,7180.0,0.55,40.0
2009-02-25,ISA,128799,930373810,7250.0,7250.0,7223.46,7200.0,0.0,0.0
2009-02-26,ISA,225736,1640799400,7350.0,7350.0,7268.67,7200.0,1.38,100.0
2009-02-27,ISA,477359,3503069370,7300.0,7370.0,7338.44,7300.0,-0.68,-50.0
2009-03-02,ISA,471277,3400162330,7200.0,7250.0,7214.79,7190.0,-1.37,-100.0
2009-03-03,ISA,190822,1371295470,7240.0,7240.0,7186.25,7160.0,0.56,40.0
2009-03-04,ISA,81247,588680000,7250.0,7250.0,7245.56,7240.0,0.14,10.0
2009-03-05,ISA,243636,1758853090,7210.0,7230.0,7219.18,7200.0,-0.55,-40.0
2009-03-06,ISA,87965,635769960,7240.0,7250.0,7227.53,7200.0,0.42,30.0
2009-03-09,ISA,215894,1563938040,7220.0,7250.0,7244.01,7210.0,-0.28,-20.0
2009-03-10,ISA,329085,2414361250,7260.0,7350.0,7336.59,7260.0,0.55,40.0
2009-03-11,ISA,55873,405503180,7250.0,7260.0,7257.59,7250.0,-0.14,-10.0
2009-03-12,ISA,144390,1049717170,7270.0,7300.0,7270.01,7250.0,0.28,20.0
2009-03-13,ISA,93562,678647680,7290.0,7290.0,7253.45,7230.0,0.28,20.0
2009-03-16,ISA,304561,2225947730,7270.0,7350.0,7308.71,7250.0,-0.27,-20.0
2009-03-17,ISA,163458,1193938840,7350.0,7350.0,7304.25,7290.0,1.1,80.0
2009-03-18,ISA,380618,2797416960,7400.0,7400.0,7349.67,7260.0,0.68,50.0
2009-03-19,ISA,533626,3979793320,7500.0,7500.0,7458.02,7410.0,1.35,100.0
2009-03-20,ISA,140636,1048704510,7500.0,7500.0,7456.87,7400.0,0.0,0.0
2009-03-24,ISA,76746,573230510,7500.0,7500.0,7469.19,7360.0,0.0,0.0
2009-03-25,ISA,83905,623941860,7450.0,7490.0,7436.29,7400.0,-0.67,-50.0
2009-03-26,ISA,77459,574558320,7390.0,7450.0,7417.58,7390.0,-0.81,-60.0
2009-03-27,ISA,41991,310012950,7390.0,7390.0,7382.84,7370.0,0.0,0.0
2009-03-30,ISA,80065,586078990,7350.0,7390.0,7320.04,7260.0,-0.54,-40.0
2009-03-31,ISA,141370,1043715310,7440.0,7440.0,7382.86,7300.0,1.22,90.0
2009-04-01,ISA,303065,2262295800,7540.0,7540.0,7464.72,7400.0,1.34,100.0
2009-04-02,ISA,592040,4552737240,7700.0,7720.0,7689.91,7550.0,2.12,160.0
2009-04-03,ISA,116717,893547200,7640.0,7700.0,7655.67,7600.0,-0.78,-60.0
2009-04-06,ISA,45657,348946460,7680.0,7680.0,7642.78,7620.0,0.52,40.0
2009-04-07,ISA,90130,689145420,7600.0,7700.0,7646.13,7580.0,-1.04,-80.0
2009-04-08,ISA,176835,1338935450,7500.0,7650.0,7571.67,7500.0,-1.32,-100.0
2009-04-13,ISA,84020,635155150,7570.0,7610.0,7559.57,7500.0,0.93,70.0
2009-04-14,ISA,194771,1484285030,7700.0,7700.0,7620.67,7570.0,1.72,130.0
2009-04-15,ISA,672903,5273130910,7930.0,7930.0,7836.39,7700.0,2.99,230.0
2009-04-16,ISA,170570,1345943240,7950.0,7950.0,7890.86,7810.0,0.25,20.0
2009-04-17,ISA,219903,1729751750,7800.0,7900.0,7865.98,7800.0,-1.89,-150.0
2009-04-20,ISA,116894,903252900,7680.0,7800.0,7727.11,7680.0,-1.54,-120.0
2009-04-21,ISA,187551,1448828370,7750.0,7760.0,7724.98,7660.0,0.91,70.0
2009-04-22,ISA,165202,1283646900,7800.0,7800.0,7770.17,7700.0,0.65,50.0
2009-04-23,ISA,104910,821139130,7850.0,7850.0,7827.08,7800.0,0.64,50.0
2009-04-24,ISA,590383,4683450460,7970.0,8000.0,7932.9,7830.0,1.53,120.0
2009-04-27,ISA,256866,2053395600,8040.0,8050.0,7994.03,7840.0,0.88,70.0
2009-04-28,ISA,301609,2446523720,8180.0,8180.0,8111.57,7980.0,1.74,140.0
2009-04-29,ISA,409618,3385811870,8390.0,8390.0,8265.78,8150.0,2.57,210.0
2009-04-30,ISA,762362,6269361240,8150.0,8400.0,8223.6,8150.0,-2.86,-240.0
2009-05-04,ISA,285118,2377858420,8450.0,8450.0,8339.91,8200.0,3.68,300.0
2009-05-05,ISA,279483,2374190590,8550.0,8580.0,8494.94,8380.0,1.18,100.0
2009-05-06,ISA,131399,1117341210,8500.0,8550.0,8503.42,8470.0,-0.58,-50.0
2009-05-07,ISA,460803,3910471010,8380.0,8580.0,8486.21,8380.0,-1.41,-120.0
2009-05-08,ISA,307425,2611299310,8620.0,8620.0,8494.1,8370.0,2.86,240.0
2009-05-11,ISA,111194,942970330,8460.0,8500.0,8480.41,8420.0,-1.86,-160.0
2009-05-12,ISA,209798,1797408250,8500.0,8680.0,8567.33,8500.0,0.47,40.0
2009-05-13,ISA,235133,1976767730,8400.0,8500.0,8407.02,8370.0,-1.18,-100.0
2009-05-14,ISA,186361,1587166430,8500.0,8600.0,8516.62,8450.0,1.19,100.0
2009-05-15,ISA,203334,1746302380,8640.0,8640.0,8588.34,8500.0,1.65,140.0
2009-05-18,ISA,107175,924071870,8600.0,8650.0,8622.08,8590.0,-0.46,-40.0
2009-05-19,ISA,70529,606334960,8600.0,8610.0,8596.96,8550.0,0.0,0.0
2009-05-20,ISA,135534,1159453660,8520.0,8650.0,8554.71,8460.0,-0.93,-80.0
2009-05-21,ISA,148780,1246086180,8330.0,8440.0,8375.36,8300.0,-2.23,-190.0
2009-05-22,ISA,169962,1417788650,8430.0,8430.0,8341.8,8330.0,1.2,100.0
2009-05-26,ISA,160585,1363276490,8590.0,8590.0,8489.44,8370.0,1.9,160.0
2009-05-27,ISA,215885,1854065280,8580.0,8620.0,8588.21,8500.0,-0.12,-10.0
2009-05-28,ISA,199733,1725301850,8700.0,8700.0,8638.04,8580.0,1.4,120.0
2009-05-29,ISA,378320,3294360680,8700.0,8750.0,8707.87,8620.0,0.0,0.0
2009-06-01,ISA,516516,4590430780,9000.0,9000.0,8887.3,8710.0,3.45,300.0
2009-06-02,ISA,386227,3416847270,8950.0,8980.0,8846.73,8730.0,-0.56,-50.0
2009-06-03,ISA,431141,3814907670,8900.0,8910.0,8848.4,8780.0,-0.56,-50.0
2009-06-04,ISA,153781,1370423510,8950.0,8980.0,8911.53,8850.0,0.56,50.0
2009-06-05,ISA,61413,545142760,8880.0,8880.0,8876.67,8850.0,-0.78,-70.0
2009-06-08,ISA,122349,1078516870,8850.0,8850.0,8815.09,8790.0,-0.34,-30.0
2009-06-09,ISA,132827,1173716170,8870.0,8870.0,8836.43,8800.0,0.23,20.0
2009-06-10,ISA,83266,739118260,8910.0,8910.0,8876.59,8850.0,0.45,40.0
2009-06-12,ISA,242085,2166128540,8880.0,9000.0,8947.8,8880.0,-1.33,-120.0
2009-06-16,ISA,81811,719798840,8790.0,8810.0,8798.31,8790.0,-1.01,-90.0
2009-06-17,ISA,179006,1577960960,8940.0,8940.0,8815.13,8760.0,1.71,150.0
2009-06-18,ISA,112775,1001844770,8920.0,8940.0,8883.57,8850.0,-0.22,-20.0
2009-06-19,ISA,281006,2528306100,9060.0,9060.0,8997.34,8940.0,1.57,140.0
2009-06-23,ISA,93780,845249890,9100.0,9100.0,9013.11,8900.0,0.44,40.0
2009-06-24,ISA,222999,2021859470,9070.0,9100.0,9066.68,9000.0,-0.33,-30.0
2009-06-25,ISA,164094,1489699810,9070.0,9130.0,9078.33,9000.0,0.0,0.0
2009-06-26,ISA,229747,2062548710,8980.0,9060.0,8977.48,8930.0,-0.99,-90.0
2009-06-30,ISA,238236,2148971560,9130.0,9130.0,9020.35,8940.0,1.67,150.0
2009-07-01,ISA,243783,2245194220,9290.0,9290.0,9209.81,9110.0,1.75,160.0
2009-07-02,ISA,374923,3480359730,9220.0,9320.0,9282.87,9220.0,-0.75,-70.0
2009-07-03,ISA,95668,877385770,9200.0,9200.0,9171.15,9140.0,-0.22,-20.0
2009-07-06,ISA,129759,1180638810,9100.0,9120.0,9098.7,9050.0,-1.09,-100.0
2009-07-07,ISA,291133,2655402600,9150.0,9160.0,9120.93,9060.0,0.55,50.0
2009-07-08,ISA,229618,2101838040,9240.0,9240.0,9153.63,9090.0,0.98,90.0
2009-07-09,ISA,559118,5100747970,9100.0,9160.0,9122.85,9070.0,-1.52,-140.0
2009-07-10,ISA,902299,8183178420,9150.0,9180.0,9069.25,9040.0,0.55,50.0
2009-07-13,ISA,229298,2099915880,9120.0,9190.0,9158.02,9120.0,-0.33,-30.0
2009-07-14,ISA,106897,976960830,9140.0,9140.0,9139.27,9130.0,0.22,20.0
2009-07-15,ISA,493638,4506653700,9110.0,9180.0,9129.47,9110.0,-0.33,-30.0
2009-07-16,ISA,997352,9127872780,9190.0,9200.0,9152.11,9150.0,0.88,80.0
2009-07-17,ISA,451340,4186425950,9250.0,9300.0,9275.55,9200.0,0.65,60.0
2009-07-21,ISA,136604,1286731650,9450.0,9500.0,9419.43,9260.0,2.16,200.0
2009-07-22,ISA,359368,3445041300,9600.0,9620.0,9586.39,9450.0,1.59,150.0
2009-07-23,ISA,290895,2857150640,9820.0,10000.0,9821.93,9640.0,2.29,220.0
2009-07-24,ISA,487296,4855516860,10000.0,10000.0,9964.2,9820.0,1.83,180.0
2009-07-27,ISA,513173,5124746280,10020.0,10020.0,9986.39,9800.0,0.2,20.0
2009-07-28,ISA,553987,5514786250,9910.0,10000.0,9954.72,9810.0,-1.1,-110.0
2009-07-29,ISA,468291,4594073770,9820.0,9850.0,9810.3,9580.0,-0.91,-90.0
2009-07-30,ISA,207104,2073325050,10040.0,10060.0,10011.03,9910.0,2.24,220.0
2009-07-31,ISA,177576,1813102020,10400.0,10500.0,10210.29,10000.0,3.59,360.0
2009-08-03,ISA,140158,1457251720,10500.0,10500.0,10397.21,10200.0,0.96,100.0
2009-08-04,ISA,128848,1342786660,10420.0,10480.0,10421.48,10380.0,-0.76,-80.0
2009-08-05,ISA,452470,4685670960,10360.0,10500.0,10355.76,10300.0,-0.58,-60.0
2009-08-06,ISA,105075,1094801200,10460.0,10460.0,10419.24,10360.0,0.97,100.0
2009-08-10,ISA,865241,9029969980,10420.0,10460.0,10436.36,9900.0,-0.38,-40.0
2009-08-11,ISA,277789,2865107840,10320.0,10360.0,10313.97,10280.0,-0.96,-100.0
2009-08-12,ISA,196415,2052590940,10600.0,10620.0,10450.28,10300.0,2.71,280.0
2009-08-13,ISA,87760,927272300,10560.0,10600.0,10566.0,10520.0,-0.38,-40.0
2009-08-14,ISA,95523,1011932300,10600.0,10700.0,10593.6,10540.0,0.38,40.0
2009-08-18,ISA,108010,1140843220,10560.0,10600.0,10562.39,10500.0,-0.38,-40.0
2009-08-19,ISA,230796,2453079900,10720.0,10720.0,10628.78,10540.0,1.52,160.0
2009-08-20,ISA,222533,2426495240,10960.0,11000.0,10903.98,10640.0,2.24,240.0
2009-08-21,ISA,377275,4200114560,11300.0,11300.0,11132.77,10980.0,3.1,340.0
2009-08-24,ISA,257096,3022748940,11820.0,11900.0,11757.28,11280.0,4.6,520.0
2009-08-25,ISA,354156,4183913420,11640.0,11920.0,11813.76,11640.0,-1.52,-180.0
2009-08-26,ISA,423127,4873069340,11480.0,11660.0,11516.8,11420.0,-1.37,-160.0
2009-08-27,ISA,602489,6817694360,11360.0,11400.0,11315.88,11260.0,-1.05,-120.0
2009-08-28,ISA,55953,637202580,11400.0,11440.0,11388.18,11340.0,0.35,40.0
2009-08-31,ISA,150349,1692819100,11300.0,11300.0,11259.26,11200.0,-0.88,-100.0
2009-09-01,ISA,682729,7514651320,10900.0,11360.0,11006.79,10900.0,-3.54,-400.0
2009-09-02,ISA,631156,6881953380,11140.0,11160.0,10903.73,10560.0,2.2,240.0
2009-09-03,ISA,390256,4292609960,10980.0,11140.0,10999.47,10940.0,-1.44,-160.0
2009-09-04,ISA,261499,2911917340,11160.0,11240.0,11135.48,10980.0,1.64,180.0
2009-09-07,ISA,113788,1283893960,11360.0,11380.0,11283.21,11200.0,1.79,200.0
2009-09-08,ISA,818078,9418751060,11540.0,11620.0,11513.27,11380.0,1.58,180.0
2009-09-09,ISA,418427,4852988260,11580.0,11660.0,11598.17,11540.0,0.35,40.0
2009-09-10,ISA,193872,2257025020,11620.0,11720.0,11641.83,11500.0,0.35,40.0
2009-09-11,ISA,209954,2431092940,11580.0,11620.0,11579.17,11560.0,-0.34,-40.0
2009-09-14,ISA,77189,885352120,11460.0,11540.0,11469.93,11400.0,-1.04,-120.0
2009-09-15,ISA,702071,8107655080,11800.0,11800.0,11548.2,11400.0,2.97,340.0
2009-09-16,ISA,397892,4698627620,11720.0,11880.0,11808.8,11720.0,-0.68,-80.0
2009-09-17,ISA,330652,3908210300,11720.0,11860.0,11819.71,11720.0,0.0,0.0
2009-09-18,ISA,809627,9601254580,11900.0,11960.0,11858.86,11720.0,1.54,180.0
2009-09-21,ISA,143174,1687883700,11800.0,11840.0,11789.04,11720.0,-0.84,-100.0
2009-09-22,ISA,229927,2715385620,11760.0,11880.0,11809.77,11760.0,-0.34,-40.0
2009-09-23,ISA,127897,1507790580,11740.0,11800.0,11789.1,11740.0,-0.17,-20.0
2009-09-24,ISA,336310,3957514160,11940.0,11940.0,11767.46,11700.0,1.7,200.0
2009-09-25,ISA,185318,2215679220,11960.0,12000.0,11956.09,11820.0,0.17,20.0
2009-09-28,ISA,251539,3082623240,12260.0,12420.0,12255.05,11980.0,2.51,300.0
2009-09-29,ISA,243305,2973437240,12140.0,12320.0,12221.03,12100.0,-0.98,-120.0
2009-09-30,ISA,267563,3273622120,12200.0,12380.0,12234.96,12000.0,0.49,60.0
2009-10-01,ISA,250367,3039688260,12180.0,12200.0,12140.93,12040.0,-0.16,-20.0
2009-10-02,ISA,494657,6048456580,12300.0,12300.0,12227.58,12160.0,0.99,120.0
2009-10-05,ISA,164709,2039887240,12300.0,12460.0,12384.8,12200.0,0.0,0.0
2009-10-06,ISA,347767,4398695580,12800.0,12800.0,12648.4,12460.0,4.07,500.0
2009-10-07,ISA,183611,2372815240,12940.0,13000.0,12923.06,12800.0,1.09,140.0
2009-10-08,ISA,424421,5514621260,12700.0,13260.0,12993.28,12700.0,-1.85,-240.0
2009-10-09,ISA,261691,3329489920,12980.0,12980.0,12722.98,12500.0,2.2,280.0
2009-10-13,ISA,262565,3350589480,12520.0,12900.0,12760.99,12520.0,-3.54,-460.0
2009-10-14,ISA,291195,3680426240,12300.0,12800.0,12639.04,12300.0,-1.76,-220.0
2009-10-15,ISA,133184,1641617840,12380.0,12400.0,12325.94,12240.0,0.65,80.0
2009-10-16,ISA,321376,3968683240,12380.0,12480.0,12349.03,12120.0,0.0,0.0
2009-10-19,ISA,169403,2117040780,12400.0,12580.0,12497.07,12400.0,0.16,20.0
2009-10-20,ISA,169031,2083718880,12380.0,12400.0,12327.44,12240.0,-0.16,-20.0
2009-10-21,ISA,189466,2331447260,12200.0,12380.0,12305.36,12200.0,-1.45,-180.0
2009-10-22,ISA,151031,1842457200,12160.0,12300.0,12199.2,12080.0,-0.33,-40.0
2009-10-23,ISA,120205,1464193640,12140.0,12200.0,12180.8,12140.0,-0.16,-20.0
2009-10-26,ISA,210722,2541102880,11980.0,12160.0,12059.03,11940.0,-1.32,-160.0
2009-10-27,ISA,346916,4138009420,11840.0,11980.0,11927.99,11840.0,-1.17,-140.0
2009-10-28,ISA,269511,3162921900,11800.0,11860.0,11735.78,11680.0,-0.34,-40.0
2009-10-29,ISA,183468,2191463460,11900.0,12000.0,11944.66,11900.0,0.85,100.0
2009-10-30,ISA,440284,5150862140,11620.0,11900.0,11698.95,11620.0,-2.35,-280.0
2009-11-03,ISA,105212,1215896280,11580.0,11620.0,11556.63,11500.0,-0.34,-40.0
2009-11-04,ISA,341359,3936247620,11300.0,11700.0,11531.11,11300.0,-2.42,-280.0
2009-11-05,ISA,319629,3652600320,11360.0,11480.0,11427.62,11340.0,0.53,60.0
2009-11-06,ISA,76550,870321320,11340.0,11400.0,11369.32,11320.0,-0.18,-20.0
2009-11-09,ISA,124900,1441485380,11580.0,11660.0,11541.12,11360.0,2.12,240.0
2009-11-10,ISA,575246,6769534980,11700.0,11860.0,11768.07,11580.0,1.04,120.0
2009-11-11,ISA,397913,4728990120,11820.0,12000.0,11884.48,11700.0,1.03,120.0
2009-11-12,ISA,81976,966206760,11760.0,11860.0,11786.46,11740.0,-0.51,-60.0
2009-11-13,ISA,235138,2746889480,11640.0,11760.0,11682.03,11620.0,-1.02,-120.0
2009-11-17,ISA,574019,6694040920,11620.0,11700.0,11661.71,11500.0,-0.17,-20.0
2009-11-18,ISA,339969,3903167680,11440.0,11540.0,11480.95,11440.0,-1.55,-180.0
2009-11-19,ISA,170973,1958236400,11460.0,11500.0,11453.48,11400.0,0.17,20.0
2009-11-20,ISA,174170,1997612400,11460.0,11520.0,11469.33,11440.0,0.0,0.0
